     t       numeric x    exact x     numeric v     exact v  
1.30450000  9.64752348  9.64752170  2.63159946  2.63160123
1.30500000  9.64883687  9.64883630  2.62677504  2.62677714
1.30550000  9.65015026  9.65014848  2.62195062  2.62195239
1.30600000  9.65145882  9.65145825  2.61712489  2.61712699
1.30650000  9.65276738  9.65276560  2.61229916  2.61230094
1.30700000  9.65407112  9.65407055  2.60747212  2.60747423
1.30750000  9.65537485  9.65537308  2.60264509  2.60264687
1.30800000  9.65667376  9.65667320  2.59781675  2.59781885
1.30850000  9.65797267  9.65797090  2.59298841  2.59299019
1.30900000  9.65926675  9.65926619  2.58815878  2.58816088
1.30950000  9.66056083  9.66055906  2.58332914  2.58333093
1.31000000  9.66185008  9.66184952  2.57849822  2.57850033
1.31050000  9.66313933  9.66313756  2.57366729  2.57366908
1.31100000  9.66442375  9.66442319  2.56883508  2.56883719
1.31150000  9.66570817  9.66570640  2.56400287  2.56400466
1.31200000  9.66698775  9.66698719  2.55916937  2.55917148
1.31250000  9.66826734  9.66826557  2.55433587  2.55433767
1.31300000  9.66954209  9.66954153  2.54950110  2.54950322
1.31350000  9.67081684  9.67081507  2.54466633  2.54466813
1.31400000  9.67208675  9.67208620  2.53983028  2.53983240
1.31450000  9.67335667  9.67335490  2.53499424  2.53499604
1.31500000  9.67462175  9.67462119  2.53015693  2.53015905
1.31550000  9.67588683  9.67588506  2.52531962  2.52532142
1.31600000  9.67714707  9.67714651  2.52048104  2.52048316
1.31650000  9.67840731  9.67840554  2.51564247  2.51564428
1.31700000  9.67966271  9.67966216  2.51080263  2.51080476
1.31750000  9.68091811  9.68091635  2.50596280  2.50596461
1.31800000  9.68216867  9.68216812  2.50112172  2.50112384
1.31850000  9.68341923  9.68341747  2.49628063  2.49628245
1.31900000  9.68466495  9.68466440  2.49143830  2.49144043
1.31950000  9.68591067  9.68590891  2.48659596  2.48659778
1.32000000  9.68715155  9.68715100  2.48175239  2.48175452
1.32050000  9.68839242  9.68839067  2.47690881  2.47691063
1.32100000  9.68962846  9.68962791  2.47206399  2.47206613
1.32150000  9.69086449  9.69086273  2.46721918  2.46722100
1.32200000  9.69209568  9.69209513  2.46237313  2.46237526
1.32250000  9.69332686  9.69332511  2.45752708  2.45752891
1.32300000  9.69455320  9.69455266  2.45267980  2.45268194
1.32350000  9.69577954  9.69577779  2.44783253  2.44783436
1.32400000  9.69700104  9.69700050  2.44298402  2.44298616
1.32450000  9.69822253  9.69822078  2.43813552  2.43813736
1.32500000  9.69943917  9.69943863  2.43328580  2.43328794
1.32550000  9.70065581  9.70065406  2.42843608  2.42843792
1.32600000  9.70186761  9.70186707  2.42358514  2.42358729
1.32650000  9.70307940  9.70307765  2.41873421  2.41873605
1.32700000  9.70428634  9.70428581  2.41388206  2.41388421
1.32750000  9.70549328  9.70549154  2.40902992  2.40903177
1.32800000  9.70669537  9.70669484  2.40417657  2.40417872
1.32850000  9.70789746  9.70789571  2.39932322  2.39932507
1.32900000  9.70909470  9.70909416  2.39446867  2.39447082
1.32950000  9.71029193  9.71029019  2.38961413  2.38961598
1.33000000  9.71148431  9.71148378  2.38475838  2.38476053
1.33050000  9.71267669  9.71267495  2.37990264  2.37990449
1.33100000  9.71386421  9.71386368  2.37504571  2.37504786
1.33150000  9.71505173  9.71504999  2.37018877  2.37019063
1.33200000  9.71623440  9.71623387  2.36533065  2.36533281
1.33250000  9.71741707  9.71741533  2.36047254  2.36047440
1.33300000  9.71859487  9.71859435  2.35561324  2.35561540
1.33350000  9.71977268  9.71977094  2.35075394  2.35075580
1.33400000  9.72094563  9.72094510  2.34589346  2.34589562
1.33450000  9.72211857  9.72211684  2.34103299  2.34103486
1.33500000  9.72328666  9.72328614  2.33617135  2.33617351
1.33550000  9.72445475  9.72445301  2.33130970  2.33131157
1.33600000  9.72561797  9.72561745  2.32644689  2.32644906
1.33650000  9.72678119  9.72677946  2.32158408  2.32158596
1.33700000  9.72793955  9.72793904  2.31672011  2.31672228
1.33750000  9.72909791  9.72909618  2.31185614  2.31185802
1.33800000  9.73025141  9.73025089  2.30699101  2.30699318
1.33850000  9.73140491  9.73140317  2.30212589  2.30212777
1.33900000  9.73255354  9.73255302  2.29725961  2.29726178
1.33950000  9.73370217  9.73370044  2.29239333  2.29239521
1.34000000  9.73484593  9.73484542  2.28752590  2.28752808
1.34050000  9.73598969  9.73598796  2.28265848  2.28266037
1.34100000  9.73712859  9.73712808  2.27778991  2.27779209
1.34150000  9.73826748  9.73826576  2.27292135  2.27292324
1.34200000  9.73940151  9.73940100  2.26805165  2.26805383
1.34250000  9.74053554  9.74053381  2.26318195  2.26318384
1.34300000  9.74166469  9.74166418  2.25831111  2.25831329
1.34350000  9.74279385  9.74279212  2.25344028  2.25344218
1.34400000  9.74391813  9.74391763  2.24856832  2.24857050
1.34450000  9.74504242  9.74504069  2.24369636  2.24369826
1.34500000  9.74616183  9.74616132  2.23882328  2.23882546
1.34550000  9.74728124  9.74727952  2.23395019  2.23395210
1.34600000  9.74839578  9.74839528  2.22907599  2.22907818
1.34650000  9.74951032  9.74950860  2.22420180  2.22420370
1.34700000  9.75061998  9.75061948  2.21932648  2.21932867
1.34750000  9.75172964  9.75172793  2.21445117  2.21445309
1.34800000  9.75283443  9.75283393  2.20957475  2.20957694
1.34850000  9.75393922  9.75393750  2.20469834  2.20470025
1.34900000  9.75503913  9.75503863  2.19982081  2.19982301
1.34950000  9.75613904  9.75613733  2.19494330  2.19494521
1.35000000  9.75723407  9.75723358  2.19006468  2.19006687
1.35050000  9.75832911  9.75832739  2.18518606  2.18518798
1.35100000  9.75941926  9.75941877  2.18030635  2.18030854
1.35150000  9.76050941  9.76050770  2.17542664  2.17542856
1.35200000  9.76159469  9.76159419  2.17054584  2.17054804
1.35250000  9.76267996  9.76267825  2.16566504  2.16566697
1.35300000  9.76376035  9.76375986  2.16078316  2.16078536
1.35350000  9.76484074  9.76483903  2.15590128  2.15590321
1.35400000  9.76591625  9.76591576  2.15101832  2.15102052
1.35450000  9.76699176  9.76699005  2.14613536  2.14613729
1.35500000  9.76806239  9.76806190  2.14125132  2.14125353
1.35550000  9.76913301  9.76913131  2.13636729  2.13636923
1.35600000  9.77019875  9.77019827  2.13148219  2.13148440
1.35650000  9.77126450  9.77126279  2.12659709  2.12659903
1.35700000  9.77232535  9.77232487  2.12171093  2.12171314
1.35750000  9.77338621  9.77338450  2.11682476  2.11682671
1.35800000  9.77444218  9.77444170  2.11193754  2.11193975
1.35850000  9.77549814  9.77549644  2.10705032  2.10705227
1.35900000  9.77654923  9.77654875  2.10216204  2.10216426
1.35950000  9.77760031  9.77759861  2.09727377  2.09727572
1.36000000  9.77864650  9.77864602  2.09238444  2.09238666
1.36050000  9.77969269  9.77969100  2.08749512  2.08749707
1.36100000  9.78073400  9.78073352  2.08260475  2.08260697
1.36150000  9.78177530  9.78177360  2.07771438  2.07771634
1.36200000  9.78281171  9.78281124  2.07282297  2.07282520
1.36250000  9.78384812  9.78384643  2.06793157  2.06793353
1.36300000  9.78487964  9.78487917  2.06303913  2.06304135
1.36350000  9.78591116  9.78590947  2.05814669  2.05814865
1.36400000  9.78693779  9.78693732  2.05325322  2.05325544
1.36450000  9.78796441  9.78796272  2.04835975  2.04836171
1.36500000  9.78898615  9.78898568  2.04346525  2.04346748
1.36550000  9.79000788  9.79000619  2.03857076  2.03857273
1.36600000  9.79102472  9.79102425  2.03367524  2.03367747
1.36650000  9.79204156  9.79203987  2.02877973  2.02878171
1.36700000  9.79305350  9.79305304  2.02388320  2.02388543
1.36750000  9.79406544  9.79406375  2.01898667  2.01898865
1.36800000  9.79507248  9.79507202  2.01408914  2.01409137
1.36850000  9.79607953  9.79607785  2.00919160  2.00919358
1.36900000  9.79708168  9.79708122  2.00429306  2.00429529
1.36950000  9.79808382  9.79808214  1.99939452  1.99939650
1.37000000  9.79908107  9.79908061  1.99449497  1.99449721
1.37050000  9.80007832  9.80007664  1.98959543  1.98959742
1.37100000  9.80107067  9.80107021  1.98469489  1.98469713
1.37150000  9.80206301  9.80206133  1.97979436  1.97979635
1.37200000  9.80305046  9.80305001  1.97489283  1.97489507
1.37250000  9.80403791  9.80403623  1.96999131  1.96999330
1.37300000  9.80502045  9.80502000  1.96508879  1.96509104
1.37350000  9.80600300  9.80600132  1.96018628  1.96018828
1.37400000  9.80698064  9.80698019  1.95528279  1.95528504
1.37450000  9.80795828  9.80795661  1.95037930  1.95038130
1.37500000  9.80893102  9.80893057  1.94547483  1.94547708
1.37550000  9.80990376  9.80990208  1.94057037  1.94057237
1.37600000  9.81087159  9.81087114  1.93566493  1.93566718
1.37650000  9.81183942  9.81183775  1.93075949  1.93076150
1.37700000  9.81280235  9.81280190  1.92585309  1.92585534
1.37750000  9.81376527  9.81376360  1.92094669  1.92094870
1.37800000  9.81472329  9.81472285  1.91603932  1.91604158
1.37850000  9.81568131  9.81567965  1.91113196  1.91113398
1.37900000  9.81663443  9.81663399  1.90622364  1.90622590
1.37950000  9.81758754  9.81758587  1.90131533  1.90131734
1.38000000  9.81853574  9.81853530  1.89640606  1.89640831
1.38050000  9.81948394  9.81948228  1.89149679  1.89149881
1.38100000  9.82042724  9.82042680  1.88658657  1.88658883
1.38150000  9.82137053  9.82136887  1.88167636  1.88167838
1.38200000  9.82230891  9.82230848  1.87676520  1.87676746
1.38250000  9.82324730  9.82324564  1.87185405  1.87185607
1.38300000  9.82418077  9.82418034  1.86694195  1.86694422
1.38350000  9.82511424  9.82511258  1.86202986  1.86203189
1.38400000  9.82604280  9.82604237  1.85711684  1.85711911
1.38450000  9.82697136  9.82696970  1.85220382  1.85220585
1.38500000  9.82789500  9.82789457  1.84728987  1.84729214
1.38550000  9.82881865  9.82881699  1.84237592  1.84237796
1.38600000  9.82973738  9.82973695  1.83746105  1.83746332
1.38650000  9.83065611  9.83065446  1.83254618  1.83254822
1.38700000  9.83156992  9.83156950  1.82763039  1.82763267
1.38750000  9.83248374  9.83248209  1.82271461  1.82271665
1.38800000  9.83339264  9.83339222  1.81779791  1.81780018
1.38850000  9.83430154  9.83429989  1.81288121  1.81288326
1.38900000  9.83520552  9.83520510  1.80796361  1.80796588
1.38950000  9.83610950  9.83610785  1.80304600  1.80304806
1.39000000  9.83700857  9.83700815  1.79812750  1.79812978
1.39050000  9.83790763  9.83790598  1.79320899  1.79321105
1.39100000  9.83880178  9.83880136  1.78828959  1.78829187
1.39150000  9.83969592  9.83969428  1.78337019  1.78337225
1.39200000  9.84058515  9.84058473  1.77844989  1.77845218
1.39250000  9.84147437  9.84147273  1.77352960  1.77353166
1.39300000  9.84235868  9.84235826  1.76860842  1.76861070
1.39350000  9.84324298  9.84324134  1.76368724  1.76368930
1.39400000  9.84412236  9.84412195  1.75876518  1.75876746
1.39450000  9.84500175  9.84500011  1.75384312  1.75384518
1.39500000  9.84587621  9.84587580  1.74892018  1.74892246
1.39550000  9.84675067  9.84674903  1.74399724  1.74399931
1.39600000  9.84762020  9.84761980  1.73907342  1.73907572
1.39650000  9.84848974  9.84848810  1.73414961  1.73415169
1.39700000  9.84935435  9.84935395  1.72922494  1.72922723
1.39750000  9.85021896  9.85021733  1.72430026  1.72430234
1.39800000  9.85107865  9.85107825  1.71937472  1.71937701
1.39850000  9.85193834  9.85193671  1.71444918  1.71445126
1.39900000  9.85279310  9.85279270  1.70952278  1.70952507
1.39950000  9.85364786  9.85364623  1.70459638  1.70459846
1.40000000  9.85449770  9.85449730  1.69966913  1.69967143
1.40050000  9.85534753  9.85534590  1.69474188  1.69474397
1.40100000  9.85619244  9.85619204  1.68981378  1.68981608
1.40150000  9.85703735  9.85703572  1.68488569  1.68488778
1.40200000  9.85787733  9.85787693  1.67995675  1.67995905
1.40250000  9.85871730  9.85871568  1.67502781  1.67502990
1.40300000  9.85955235  9.85955196  1.67009803  1.67010033
1.40350000  9.86038740  9.86038578  1.66516825  1.66517035
1.40400000  9.86121752  9.86121713  1.66023764  1.66023995
1.40450000  9.86204764  9.86204602  1.65530703  1.65530913
1.40500000  9.86287283  9.86287244  1.65037559  1.65037790
1.40550000  9.86369802  9.86369640  1.64544416  1.64544626
1.40600000  9.86451827  9.86451789  1.64051189  1.64051421
1.40650000  9.86533853  9.86533691  1.63557964  1.63558174
1.40700000  9.86615385  9.86615347  1.63064656  1.63064887
1.40750000  9.86696918  9.86696756  1.62571348  1.62571559
1.40800000  9.86777957  9.86777918  1.62077959  1.62078190
1.40850000  9.86858996  9.86858834  1.61584570  1.61584781
1.40900000  9.86939541  9.86939503  1.61091100  1.61091331
1.40950000  9.87020087  9.87019925  1.60597630  1.60597842
1.41000000  9.87100139  9.87100101  1.60104080  1.60104312
1.41050000  9.87180191  9.87180030  1.59610530  1.59610742
1.41100000  9.87259749  9.87259712  1.59116899  1.59117132
1.41150000  9.87339308  9.87339147  1.58623270  1.58623482
1.41200000  9.87418373  9.87418335  1.58129560  1.58129792
1.41250000  9.87497437  9.87497277  1.57635851  1.57636064
1.41300000  9.87576008  9.87575971  1.57142063  1.57142295
1.41350000  9.87654579  9.87654419  1.56648275  1.56648488
1.41400000  9.87732657  9.87732620  1.56154408  1.56154641
1.41450000  9.87810734  9.87810574  1.55660542  1.55660755
1.41500000  9.87888317  9.87888281  1.55166597  1.55166830
1.41550000  9.87965901  9.87965740  1.54672653  1.54672867
1.41600000  9.88042990  9.88042953  1.54178631  1.54178865
1.41650000  9.88120079  9.88119919  1.53684610  1.53684824
1.41700000  9.88196675  9.88196638  1.53190511  1.53190745
1.41750000  9.88273270  9.88273110  1.52696413  1.52696627
1.41800000  9.88349371  9.88349335  1.52202238  1.52202472
1.41850000  9.88425472  9.88425312  1.51708063  1.51708278
1.41900000  9.88501079  9.88501043  1.51213813  1.51214046
1.41950000  9.88576686  9.88576527  1.50719562  1.50719777
1.42000000  9.88651799  9.88651763  1.50225236  1.50225470
1.42050000  9.88726911  9.88726752  1.49730910  1.49731125
1.42100000  9.88801529  9.88801494  1.49236509  1.49236743
1.42150000  9.88876148  9.88875989  1.48742108  1.48742324
1.42200000  9.88950272  9.88950236  1.48247633  1.48247867
1.42250000  9.89024395  9.89024237  1.47753158  1.47753374
1.42300000  9.89098025  9.89097990  1.47258609  1.47258843
1.42350000  9.89171654  9.89171495  1.46764059  1.46764276
1.42400000  9.89244789  9.89244754  1.46269437  1.46269672
1.42450000  9.89317924  9.89317765  1.45774814  1.45775031
1.42500000  9.89390564  9.89390529  1.45280119  1.45280354
1.42550000  9.89463204  9.89463045  1.44785424  1.44785640
1.42600000  9.89535349  9.89535315  1.44290656  1.44290891
1.42650000  9.89607494  9.89607336  1.43795888  1.43796105
1.42700000  9.89679145  9.89679111  1.43301048  1.43301284
1.42750000  9.89750795  9.89750638  1.42806209  1.42806426
1.42800000  9.89821951  9.89821917  1.42311297  1.42311533
1.42850000  9.89893107  9.89892949  1.41816386  1.41816604
1.42900000  9.89963768  9.89963734  1.41321404  1.41321640
1.42950000  9.90034428  9.90034271  1.40826422  1.40826641
1.43000000  9.90104594  9.90104560  1.40331370  1.40331606
1.43050000  9.90174760  9.90174602  1.39836318  1.39836536
1.43100000  9.90244430  9.90244397  1.39341195  1.39341431
1.43150000  9.90314101  9.90313944  1.38846073  1.38846292
1.43200000  9.90383276  9.90383243  1.38350881  1.38351117
1.43250000  9.90452452  9.90452295  1.37855689  1.37855908
1.43300000  9.90521132  9.90521099  1.37360429  1.37360665
1.43350000  9.90589812  9.90589656  1.36865168  1.36865387
1.43400000  9.90657997  9.90657964  1.36369839  1.36370076
1.43450000  9.90726182  9.90726026  1.35874510  1.35874730
1.43500000  9.90793872  9.90793839  1.35379113  1.35379350
1.43550000  9.90861561  9.90861405  1.34883716  1.34883936
1.43600000  9.90928755  9.90928723  1.34388251  1.34388488
1.43650000  9.90995950  9.90995793  1.33892787  1.33893007
1.43700000  9.91062648  9.91062616  1.33397255  1.33397492
1.43750000  9.91129347  9.91129191  1.32901724  1.32901944
1.43800000  9.91195550  9.91195518  1.32406126  1.32406363
1.43850000  9.91261753  9.91261597  1.31910528  1.31910749
1.43900000  9.91327460  9.91327429  1.31414864  1.31415102
1.43950000  9.91393168  9.91393012  1.30919200  1.30919422
1.44000000  9.91458380  9.91458348  1.30423471  1.30423709
1.44050000  9.91523591  9.91523436  1.29927742  1.29927963
1.44100000  9.91588307  9.91588276  1.29431947  1.29432185
1.44150000  9.91653023  9.91652868  1.28936153  1.28936375
1.44200000  9.91717244  9.91717213  1.28440294  1.28440533
1.44250000  9.91781464  9.91781309  1.27944436  1.27944658
1.44300000  9.91845188  9.91845157  1.27448513  1.27448751
1.44350000  9.91908912  9.91908758  1.26952590  1.26952813
1.44400000  9.91972141  9.91972110  1.26456604  1.26456843
1.44450000  9.92035369  9.92035214  1.25960618  1.25960841
1.44500000  9.92098101  9.92098071  1.25464568  1.25464807
1.44550000  9.92160833  9.92160679  1.24968519  1.24968743
1.44600000  9.92223070  9.92223040  1.24472408  1.24472647
1.44650000  9.92285306  9.92285152  1.23976296  1.23976520
1.44700000  9.92347046  9.92347016  1.23480122  1.23480362
1.44750000  9.92408786  9.92408632  1.22983949  1.22984173
1.44800000  9.92470030  9.92470000  1.22487714  1.22487953
1.44850000  9.92531274  9.92531120  1.21991479  1.21991703
1.44900000  9.92592021  9.92591992  1.21495182  1.21495422
1.44950000  9.92652769  9.92652616  1.20998886  1.20999111
1.45000000  9.92713020  9.92712991  1.20502529  1.20502769
1.45050000  9.92773272  9.92773118  1.20006173  1.20006398
1.45100000  9.92833027  9.92832997  1.19509756  1.19509996
1.45150000  9.92892781  9.92892628  1.19013340  1.19013565
1.45200000  9.92952040  9.92952011  1.18516863  1.18517104
1.45250000  9.93011298  9.93011145  1.18020387  1.18020613
1.45300000  9.93070060  9.93070032  1.17523852  1.17524093
